timestamp,model,round,thread_id,prompt_index,prompt,status_code,success,error,latency_ms,reply_chars,cpu_pct_avg,ram_mb_avg,error_message
2026-03-29T00:54:10,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,1137.87,59,16.55,155.82,
2026-03-29T00:54:13,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,2216.13,165,17.35,159.02,
2026-03-29T00:54:16,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,3344.18,256,16.75,162.4,
2026-03-29T00:54:18,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1619.49,114,16.1,165.88,
2026-03-29T00:54:19,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1365.26,85,15.7,164.01,
2026-03-29T00:54:32,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,12730.92,1056,14.65,122.93,
2026-03-29T00:55:16,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,43938.19,2022,14.6,78.73,
2026-03-29T00:55:31,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,10,Kisa bir motivasyon mesaji yaz.,200,1,0,15105.93,354,9.5,73.07,
2026-03-29T00:55:58,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,26401.82,1034,3.25,66.16,
2026-03-29T00:56:26,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,27924.62,1042,4.8,66.74,
2026-03-29T00:56:36,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,9442.69,432,8.4,110.7,
2026-03-29T00:56:43,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,7378.23,316,9.2,126.31,
2026-03-29T00:57:02,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,18726.05,689,9.45,117.83,
2026-03-29T00:57:10,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,7702.13,356,9.65,119.94,
2026-03-29T00:57:15,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,5621.22,194,8.05,88.23,
2026-03-29T00:57:22,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,6840.21,334,7.1,119.45,
2026-03-29T00:57:55,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,32795.01,1512,8.15,112.99,
2026-03-29T00:58:22,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,26205.01,443,11.45,72.01,
2026-03-29T00:58:28,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,1,"Merhaba, kisaca kendini tanit.",200,1,0,6318.53,217,13.3,107.46,
2026-03-29T00:58:31,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,3290.59,220,12.3,132.34,
2026-03-29T00:58:33,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,2004.39,86,12.45,100.74,
2026-03-29T00:58:40,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,6983.99,299,8.7,64.15,
2026-03-29T00:58:48,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,7439.21,219,6.0,76.41,
2026-03-29T00:58:49,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1212.37,25,4.8,111.9,
2026-03-29T00:58:52,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2719.72,86,4.4,137.78,
2026-03-29T00:59:12,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,20093.5,809,6.9,102.3,
2026-03-29T00:59:31,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,19103.07,867,8.65,63.08,
2026-03-29T00:59:33,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,10,Kisa bir motivasyon mesaji yaz.,200,1,0,1753.97,70,8.25,102.77,
2026-03-29T00:59:35,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,1438.34,59,7.9,143.78,
2026-03-29T00:59:38,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,2783.95,110,5.3,150.8,
2026-03-29T00:59:40,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,2028.62,45,3.75,155.88,
2026-03-29T00:59:48,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,8176.12,379,5.85,114.8,
2026-03-29T01:00:04,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,16555.22,632,7.05,72.13,
2026-03-29T01:00:13,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,7842.82,256,7.45,65.93,
2026-03-29T01:00:17,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,3932.63,185,6.2,63.41,
2026-03-29T01:00:21,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,4669.29,205,6.95,99.97,
2026-03-29T01:00:24,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,2697.13,120,5.65,107.14,
2026-03-29T01:00:28,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,3651.4,105,4.3,68.64,
2026-03-29T01:00:33,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,1,"Merhaba, kisaca kendini tanit.",200,1,0,4887.97,69,9.5,123.75,
2026-03-29T01:00:34,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,619.01,69,14.6,192.37,
2026-03-29T01:00:35,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,907.98,84,17.25,200.68,
2026-03-29T01:00:36,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,1660.33,182,18.8,202.06,
2026-03-29T01:00:38,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,1165.87,100,15.55,196.28,
2026-03-29T01:00:42,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,4150.31,175,9.1,130.19,
2026-03-29T01:00:44,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2317.95,85,5.65,110.36,
2026-03-29T01:00:49,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,4070.44,286,8.35,147.1,
2026-03-29T01:00:49,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,658.67,29,10.15,151.16,
2026-03-29T01:00:53,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,10,Kisa bir motivasyon mesaji yaz.,200,1,0,3609.32,185,9.65,124.11,
2026-03-29T01:00:57,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,3547.56,183,7.35,120.88,
2026-03-29T01:00:59,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,2824.53,183,9.1,149.86,
2026-03-29T01:01:01,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,1139.55,69,10.5,152.78,
2026-03-29T01:01:03,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,2151.27,131,9.7,153.12,
2026-03-29T01:01:05,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,2596.37,130,6.95,155.25,
2026-03-29T01:01:08,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,2562.13,130,7.35,157.5,
2026-03-29T01:01:10,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,2032.89,130,9.0,157.68,
2026-03-29T01:01:12,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,1870.77,130,10.8,133.85,
2026-03-29T01:01:14,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,1545.68,130,11.85,122.91,
2026-03-29T01:01:16,qwen2.5-coder:0.5b,1,bench-qwen2.5-coder_0.5b-r1,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,2189.5,130,11.85,138.38,
2026-03-29T01:01:17,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,1,"Merhaba, kisaca kendini tanit.",200,1,0,615.28,52,14.0,114.12,
2026-03-29T01:01:18,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,866.39,90,16.15,114.01,
2026-03-29T01:01:19,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,726.05,68,16.35,144.12,
2026-03-29T01:01:20,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,1003.22,142,16.6,145.69,
2026-03-29T01:01:20,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,597.83,75,17.35,146.96,
2026-03-29T01:01:21,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,620.17,84,18.45,149.97,
2026-03-29T01:01:23,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1067.43,85,11.6,103.79,
2026-03-29T01:01:25,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,1721.33,69,3.8,97.6,
2026-03-29T01:01:28,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,2774.76,80,3.9,135.96,
2026-03-29T01:01:31,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,10,Kisa bir motivasyon mesaji yaz.,200,1,0,2915.42,142,4.75,141.53,
2026-03-29T01:01:32,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,1411.22,89,7.15,148.61,
2026-03-29T01:01:33,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,1317.32,84,7.65,148.74,
2026-03-29T01:01:35,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,1571.23,68,7.95,139.57,
2026-03-29T01:01:37,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,1404.46,84,7.55,107.87,
2026-03-29T01:01:39,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,1814.5,85,7.6,87.5,
2026-03-29T01:01:40,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,1107.25,68,11.55,126.35,
2026-03-29T01:01:41,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,1365.75,84,10.9,142.11,
2026-03-29T01:01:43,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,1085.86,85,12.25,119.91,
2026-03-29T01:01:44,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,849.62,68,15.75,120.86,
2026-03-29T01:01:45,qwen2.5-coder:0.5b,2,bench-qwen2.5-coder_0.5b-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,960.86,85,12.55,140.72,
2026-03-29T01:01:46,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,1,"Merhaba, kisaca kendini tanit.",200,1,0,1023.14,100,13.9,139.83,
2026-03-29T01:01:47,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,1001.33,100,13.25,139.23,
2026-03-29T01:01:48,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,1048.67,100,14.95,140.52,
2026-03-29T01:01:49,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,933.12,103,13.6,140.56,
2026-03-29T01:01:50,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,955.2,103,13.5,140.45,
2026-03-29T01:01:51,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,952.46,109,15.05,141.77,
2026-03-29T01:01:52,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1030.11,93,15.05,141.05,
2026-03-29T01:01:53,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,1259.94,116,15.1,139.36,
2026-03-29T01:01:54,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,811.24,59,15.7,142.12,
2026-03-29T01:01:55,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,10,Kisa bir motivasyon mesaji yaz.,200,1,0,1093.39,103,14.65,145.09,
2026-03-29T01:01:58,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,1813.58,93,10.7,103.93,
2026-03-29T01:01:59,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,1540.18,109,6.65,100.1,
2026-03-29T01:02:01,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,1430.29,109,11.85,139.62,
2026-03-29T01:02:02,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,1214.68,93,12.8,143.15,
2026-03-29T01:02:03,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,1138.27,100,12.35,145.64,
2026-03-29T01:02:05,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,1129.46,100,12.9,147.31,
2026-03-29T01:02:06,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,1149.73,103,13.3,150.45,
2026-03-29T01:02:07,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,1140.7,109,14.0,153.84,
2026-03-29T01:02:08,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,1088.07,100,13.8,155.84,
2026-03-29T01:02:09,qwen2.5-coder:0.5b,3,bench-qwen2.5-coder_0.5b-r3,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,1125.82,103,13.2,157.73,
2026-03-29T01:02:16,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,1,"Merhaba, kisaca kendini tanit.",200,1,0,6263.54,73,11.15,139.44,
2026-03-29T01:02:19,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,3329.93,102,5.95,149.78,
2026-03-29T01:02:22,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,2745.05,92,5.4,167.34,
2026-03-29T01:02:26,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,3736.31,230,6.4,151.03,
2026-03-29T01:02:28,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,2218.41,108,6.85,183.71,
2026-03-29T01:02:32,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,4013.25,231,7.0,164.34,
2026-03-29T01:02:34,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2248.75,92,7.3,164.53,
2026-03-29T01:02:36,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,1510.91,73,8.05,190.09,
2026-03-29T01:02:37,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,1510.75,69,8.45,191.39,
2026-03-29T01:02:41,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,10,Kisa bir motivasyon mesaji yaz.,200,1,0,3832.25,227,7.25,192.71,
2026-03-29T01:02:46,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,4430.87,245,7.15,154.8,
2026-03-29T01:02:51,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,4745.93,247,7.55,97.8,
2026-03-29T01:02:57,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,6608.15,108,5.6,75.7,
2026-03-29T01:03:00,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,3012.11,92,4.9,114.72,
2026-03-29T01:03:02,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,1928.84,93,6.2,159.88,
2026-03-29T01:03:07,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,4157.87,242,6.55,147.73,
2026-03-29T01:03:11,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,4213.77,248,6.8,130.48,
2026-03-29T01:03:15,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,4296.41,275,7.35,135.55,
2026-03-29T01:03:18,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,2134.97,109,6.75,109.77,
2026-03-29T01:03:22,qwen2.5-coder:1.5b,1,bench-qwen2.5-coder_1.5b-r1,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,4571.61,263,6.35,74.02,
2026-03-29T01:03:23,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,1,"Merhaba, kisaca kendini tanit.",200,1,0,1021.4,53,7.05,103.27,
2026-03-29T01:03:27,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,3501.27,161,5.65,100.52,
2026-03-29T01:03:31,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,4103.37,94,3.6,69.34,
2026-03-29T01:03:37,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,5424.26,194,5.65,67.18,
2026-03-29T01:03:38,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,1358.07,70,6.5,100.99,
2026-03-29T01:03:40,qwen2.5-coder:1.5b,2,bench-qwen2.5-coder_1.5b-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1982.87,91,7.7,105.62,
